compound_id,compound_smiles
CHEMBL31702,CC(C)C[C@@H](C(=N[C@H](Cc1c[nH]c2ccccc12)C(=NCCC(=O)O)O)O)N=C(N1CCCCCC1)O
CHEMBL317037,C=C(C(=O)O)O[C@@H]1CC(=C[C@H]([C@H]1O)OP(=O)(O)O)C(=O)O
CHEMBL31726,Cc1cccc(c1)N=C(NC1C(=O)N(C)c2ccccc2C(=N1)c1cccc(c1)OCC(=NCCCC(=NCCSCc1csc(n1)NC(=N)N)O)O)O
CHEMBL317426,COc1ccc(cc1)C(CCN1CCN(CC1)c1ccccc1OC)Oc1ccc(cc1)C(=O)Nc1ccccc1OCCCC(=O)O
CHEMBL317510,Cc1cccc(c1)[C@]1(c2ccccc2N(Cc2ccc(cc2)OC)C(=O)CN1)[C@@H](C(=O)O)Oc1nc(C)cc(C)n1
CHEMBL317545,c1cc(c2nc3c(=O)[nH]c4ccc(cc4n3n2)Br)oc1
CHEMBL31765,C1CCC(CC1)CCCCN=C(c1coc(C2C(Cc3ccccc3CCC(=O)O)C3CCC2O3)n1)O
CHEMBL31768,CC(C)NCC(COc1ccc(cc1)CCC(=NC(C)C)O)O
CHEMBL31772,CCOC(=O)CCNCC(COc1ccccc1)O
CHEMBL317741,C=CCN1CCc2c(cc(c(c2Cl)O)O)[C@H](C1)c1ccccc1
CHEMBL317815,c1cc(ccc1c1nc2c(=O)[nH]c3ccc(cc3n2n1)Cl)O
CHEMBL31787,CC(Cc1cc(c(cc1OC)OC)SC)N
CHEMBL317873,CC1(C)CCC(C)(C)c2c1cc(c(c2Br)O)C(=Nc1ccc(c(c1)F)C(=O)O)O
CHEMBL317876,CC(C)(C)c1cc(CC(=O)Nc2ccc(cc2)Cl)n(c2ccccc2)n1
CHEMBL318049,c1ccc(cc1)C1CCC(=O)N1CC#CCN1CCCC1
CHEMBL318060,CC(C(=O)c1ccc(cc1OC)OC)N
CHEMBL318086,Cc1cc(C)nc(n1)O[C@H](C(=O)O)[C@]1(c2cccc(c2)c2ccccc2)c2ccccc2N(Cc2c(cccc2Cl)Cl)C(=O)CN1
CHEMBL318089,COc1ccccc1N1CCN(CCCCC(c2ccccc2)Oc2ccc(cc2)C(=O)Nc2ccccc2OCCCC(=O)O)CC1
CHEMBL31811,CC(C)CNCC(COc1ccccc1)O
CHEMBL318132,CCCCN(C)C(=O)CCCCCCCCCCC(c1ccc(c(c1)C(C)C)O)c1c(C)cc(cc1C)OCC(=O)O
CHEMBL318243,COc1ccccc1N1CCN(CCCC(c2ccccc2)Oc2ccc(cc2)C(=O)Nc2ccccc2OCCCC(=O)O)CC1
CHEMBL318267,C[C@@H](COc1ccc(cc1)C(C)(C)O)C1CC[C@H]2/C(=C/C=C\3/C[C@H](C[C@@H](C3=C)O)O)/CCC[C@]12C
CHEMBL31836,C1CCN(CC1)CC1COc2ccccc2O1
CHEMBL318395,Cc1cc(cc(C)c1C[C@H](C(=O)N1Cc2ccccc2CC1C(=O)O)N(C)C)O
CHEMBL318426,C(=C\CC1C(/C=N/NC(=Nc2ccccc2)O)C2CCC1O2)\CCCC(=O)O
CHEMBL31850,CC(C)(C)CCN=C(c1coc(C2C(Cc3ccccc3CCC(=O)O)C3CCC2O3)n1)O
CHEMBL318528,c1ccc(cc1)C1CC(=O)N(CC#CCN2CCCC2)C1
CHEMBL3185602,c1ccc2c(c1)c(cc(c2O)SCC(=O)O)NS(=O)(=O)c1cccc2cccnc12
CHEMBL31857,CCOC(=O)CCCNCC(COc1ccccc1C)O
CHEMBL318617,C[C@@H](CSc1ccc(cc1)C(C)(C)O)C1CC[C@H]2/C(=C/C=C\3/C[C@H](C[C@@H](C3=C)O)O)/CCC[C@]12C
CHEMBL318673,c1ccc(cc1)N=C(N/N=C/C1C(Cc2cccc(c2)OCC(=O)O)C2CCC1O2)O
CHEMBL3187250,Cc1cc(C)c(c(C)c1)S(=O)(=O)Nc1cc(c(c2ccccc12)O)SCC(=O)O
CHEMBL318806,CC(C)(C)c1cc(NC(=O)Nc2ccc(c3ccccc23)OCCN2CCOCC2)n(c2cccc(c2)CN(C)C)n1
CHEMBL318810,CC(C)(C)c1cc(NC(=O)Nc2ccc(c3ccccc23)OCCN2CCOCC2)n(c2ccccc2)n1
CHEMBL318812,CN1CC2CC1C[C@H](C2)OC(=O)C(c1ccccc1)(c1ccccc1)O
CHEMBL3188402,Cc1cc(ccc1S(=O)(=O)Nc1cc(c(c2ccccc12)O)SCC(=O)O)F
CHEMBL31888,c1ccc2c(c1)cccc2OCC(CN)O
CHEMBL318933,CCCN(CCCCCNCCOc1ccccc1OC)[C@H]1CCc2c(ccc(c2O)O)C1
CHEMBL319058,c1cc(cc(c1)F)c1nc2c(=O)[nH]c3ccc(cc3n2n1)Cl
CHEMBL31922,C1CCC(CC1)CCN=C(c1coc(C2C(Cc3ccccc3CCC(=O)O)C3CCC2O3)n1)O
CHEMBL319335,CCCN(CCCCCCNCCOc1ccccc1OC)CCc1ccc(c(c1)O)O
CHEMBL31938,Cc1ccccc1OCC(CNCCC(=O)OC)O
CHEMBL3194617,C[n+]1cn(c2ccccc12)/N=C/c1ccccc1.[I-]
CHEMBL319586,COc1ccccc1N1CCN(CCCCOc2ccc(cc2)C(=O)Nc2ccccc2OCCCC(=O)O)CC1
CHEMBL31965,C=CC(=Nc1cc2c(cc1OCCCN1CCOCC1)ncnc2Nc1ccc(c(c1)Cl)F)O
CHEMBL319665,CC(=O)N(CC#CCN1CCCC1)Cc1ccccc1
CHEMBL319681,CC(C)(C)c1cc(NC(=O)N(C)c2ccc(cc2)Cl)n(c2ccccc2)n1
CHEMBL319754,Cc1cc(C)nc(n1)O[C@H](C(=O)O)[C@]1(c2cccc(c2)c2ccccc2)c2ccccc2N(Cc2c(cc(cc2F)F)F)C(=O)CN1
CHEMBL319756,CN(C)CCNCc1cc(cc(c1)N=C(CN1CCCCC1)O)Nc1ccnc2cc(ccc12)Cl
CHEMBL319829,CN(C)CCCN1C(=O)CSC1c1cccc(c1)Cl
CHEMBL320235,Cc1c(Cc2cccnc2)c2cc(ccc2n1CCNS(=O)(=O)c1ccc(cc1)F)CCC(=O)O
CHEMBL320548,Cc1cc(C)cc(c1)C(=O)N1CCN([C@H](C1)c1ccc(c(c1)Cl)Cl)C(=O)CNC1CCN(CC1)Cc1ccccc1
CHEMBL320572,c1cc2c(cc1F)onc2C1CCN(CC1)CC1CC(=O)c2ccsc2C1
CHEMBL320611,CC(c1ccccc1)(c1ccccc1)C(=O)O[C@H]1CC2CC(C1)N(C)C2
CHEMBL320950,Cc1ccc(cc1)n1c(cc(C(C)(C)C)n1)NC(=O)Nc1ccc(CCCN2CCOCC2)c2ccccc12
CHEMBL32097,c1cc(ccc1CN1CCN(CC1)CC(COc1ccc2c(c1)oc(=O)c(c2O)N(=O)=O)O)Cl
CHEMBL321214,CN1CC2CC1C[C@@H](C2)OC(=O)C(c1ccccc1)(c1ccccc1)O
CHEMBL321218,CCCn1c(=O)c2c([nH]c(C3CCCC3)n2)n(CCCNC(=O)c2ccc(cc2)S(=O)(=O)F)c1=O
CHEMBL321270,c1ccc(cc1)CN1CCC(CC1)NCC(=O)N1CCN(CC1c1ccc(c(c1)Cl)Cl)C(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F
CHEMBL32136,c1ccc2c(c1)ccc(/C=C/c1cccc(c1)c1cc(=O)c3cc(cc(c3o1)C(=O)O)Br)n2
CHEMBL32138,c1ccc2c(c1)ccc(COc1cccc(c1)c1cc(=O)c3cc(cc(c3o1)C(=O)O)Br)n2
CHEMBL321440,c1cc(cc(c1)C(F)(F)F)c1ccc(cc1)C(=O)O
CHEMBL321468,CC(C)NCC(c1ccc(c(c1)CO)O)O
CHEMBL3215968,Cc1cc(cc(C)c1CC(C(=NCCc1c(C)nc(CCN=C(C(Cc2c(C)cc(cc2C)O)N)O)c(=O)[nH]1)O)N)O.Cl.Cl
CHEMBL321615,c1ccc(cc1)Oc1ccc(CCCC(=O)O)cc1
CHEMBL321644,C1Cc2c(cccc2NS(=O)(=O)CC(F)(F)F)C(C1)c1cnc[nH]1
CHEMBL3216590,COc1ccc2CCNc2c1OCCNC[C@H]1COc2ccccc2O1.Cl.Cl
CHEMBL3216680,CCOc1ccccc1N1CCN(CC1)CC(CN1CCC(c2ccccc2)(c2ccccc2)C1=O)O.Cl.Cl
CHEMBL321674,CN=C(N(C)CC#CCN1CCCC1)O
CHEMBL321682,C1Cc2ccsc2C(=O)C1CCN1CCC(CC1)C(=O)c1ccc(cc1)F
CHEMBL321687,CCCCN(CC(=O)N1c2ccccc2C(=Nc2cccnc12)O)CC(=O)N1c2ccccc2C(=Nc2cccnc12)O
CHEMBL3217089,Cc1cc(cc(C)c1CC(C(=NCc1c(C)nc(CN=C(C(Cc2c(C)cc(cc2C)O)N)O)c(=O)[nH]1)O)N)O.Cl.Cl
CHEMBL321740,CC(C)Cc1ccc(cc1)C(CCN1CCN(CC1)c1ccccc1OC)Oc1ccc(cc1)NC(=O)c1ccccc1OCCCC(=O)O
CHEMBL3217925,C[C@@H](CO)Oc1cc(cc(c1)Oc1ccc(cc1)C(=O)N1CCC1)C(=O)N=c1ccn(C)[nH]1
CHEMBL3218190,c1ccc(cc1)CONCc1ccc(c(c1)O)O
CHEMBL3218191,c1ccc(cc1)CON(Cc1ccc(c(c1)O)O)C1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
CHEMBL3218192,CC(=N[C@@H]1[C@H]([C@@H]([C@@H](CO)OC1N(Cc1ccc(c(c1)O)O)OCc1ccccc1)O)O)O
CHEMBL3218193,c1ccc(cc1)CON(Cc1ccc(c(c1)O)O)C1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O[C@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O)O)O
CHEMBL3218477,CC1(C)Cc2c(cc(cc2O1)C(=O)N=c1ccn(C)[nH]1)Oc1ccc(c(c1)F)C(=O)N1CCC1
CHEMBL3219124,Cc1cnc(cn1)N=C(c1cc(cc(c1)Oc1cnc(cn1)C(=O)N1CCC1)O[C@@H](C)COC)O
CHEMBL3219354,Cc1ccc2c(ccn2C[C@@H]2CC=CC[C@H](c3ccc(cc3)CP(=O)(C)O)[C@H](CC(=O)O)C(=NC3(CCCCC3)C(=N[C@@H](CC(=N)O)C(=NC2)O)O)O)c1
CHEMBL3219389,C1CC1Cn1cnc(c2ccc(c(c2)Cl)Cl)c1c1c[nH]c2cc(ccc12)Cl
CHEMBL3219390,COC(=O)[C@@]1(c2ccccc2)[C@H](c2ccc(cc2)Cl)N(CC2CC2)C=N1
CHEMBL3219391,c1ccc2c(c1)C1(C(=NCC3CC3)N=C(N1CC1CC1)S)C(=N2)O
CHEMBL3219392,C1CC1C(=NC(CC(=O)c1ccc(cc1)Cl)c1ccc(cc1)Cl)O
CHEMBL3219393,c1ccc2c(c1)N(CC1CC1)[C@H](c1ccc(cc1)Cl)c1nnnn21
CHEMBL3219396,C1CCC(CC1)NC(c1ccc(cc1)Cl)c1c2ccccc2ccc1O
CHEMBL3219397,c1ccc2c(c1)cccc2C(c1c[nH]c2cc(ccc12)Cl)NCC1CC1
CHEMBL3219398,CCOC(=O)c1c(c2ccc(cc2[nH]1)Cl)c1c(c(N)sc1c1ccccc1)C(=O)N1CCCCC1
CHEMBL3219399,c1ccc2c(c1)[C@@H]([C@@H](c1ccc(cc1)Cl)N(Cc1ccc(cc1)Cl)C2=O)C(=O)O
CHEMBL3219400,COCCN=C([C@H]1c2ccccc2C(=O)N(Cc2ccc(cc2)Cl)[C@@H]1c1ccc(cc1)Cl)O
CHEMBL3219401,CN1CCN(CCN=C([C@H]2c3ccccc3C(=O)N(Cc3ccc(cc3)Cl)[C@@H]2c2c[nH]c3cc(ccc23)Cl)O)CC1
CHEMBL3219622,CCCCCCCCCCCCCCCCCC(=O)OCC(CO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CS(=O)(=O)[O-])O1)O)O)O)OC(=O)CCCCCCCCCCCCCCCCC.[Na+]
CHEMBL3219623,CCCCCCCCCCCCCCCCCC(=O)OCC(CO[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CS(=O)(=O)[O-])O1)O)O)O)OC(=O)CCCCCCCCCCCCCCCCC.[Na+]
CHEMBL3219624,CCCCCCCCCCCCCCCCCC(=O)OCC(CO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CS(=O)(=O)[O-])O1)O)O)O)O.[Na+]
CHEMBL3219625,CCCCCCCCCCCCCCCCCC(=O)OCC(CO[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CS(=O)(=O)[O-])O1)O)O)O)O.[Na+]
CHEMBL3220628,c1ccc(cc1)C(CC(=NC(=N)NCCCn1ccnc1)O)c1ccccc1
CHEMBL3220629,CC(CC(=NC(=N)NCCCc1ncc[nH]1)O)c1ccccc1
CHEMBL3220633,CC(CC(=NC(=N)NCCCc1c[nH]nc1)O)c1ccccc1
CHEMBL3220634,c1ccc(cc1)C(CC(=NC(=N)NCCCc1c[nH]nc1)O)c1ccccc1
CHEMBL3220635,CC(CC(=NC(=N)NCCCc1nc[nH]n1)O)c1ccccc1
CHEMBL3220636,c1ccc(cc1)C(CC(=NC(=N)NCCCc1nc[nH]n1)O)c1ccccc1
CHEMBL3220716,C=C1/C(=C\C=C\2/CCC[C@]3(C)[C@H](CC[C@@H]23)C(CCCC(C)(C)O)CCCC(C)(C)O)/C[C@@H](C[C@H]1O)O
CHEMBL3220886,CC(CC(=NC(=N)NCCCc1ccncc1)O)c1ccccc1
CHEMBL3220888,CC(CC(=NC(=N)NCCCc1ccc(CN(C)C)o1)O)c1ccccc1
CHEMBL3220892,CC(CC(=NC(=N)NCCCn1ccnc1)O)c1ccccc1
CHEMBL3220922,CC(C)OC(=N[C@@H]1C[C@H](C)N(C(=O)C)c2ccc(cc12)c1ccc(cc1)NC(=O)CCCCCCC(=NO)O)O
CHEMBL3221188,c1cc(cc(c1)OCc1ccc(cc1)Cl)/C=C\1/C(=O)N2CCCSC2=N1
CHEMBL322126,CC(=O)N1CCC[C@H]1C#CCN1CCCC1
CHEMBL322300,Cc1cc(cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=NCc1nc2ccccc2n1CC(=N)O)O)N)O
CHEMBL322361,CC(C)c1cc(ccc1O)Cc1c(C)cc(CCC(=O)O)cc1C
CHEMBL322481,CC(c1ccc(cc1)OCCCc1cnc[nH]1)NO.C(=O)(C(=O)O)O
CHEMBL322582,CC(c1ccccc1)(c1ccccc1)C(=O)O[C@H]1CC2CC(C1)N(Cc1ccccc1)C2
CHEMBL322610,CC(=N[C@@H](Cc1cnc[nH]1)C(=N[C@H](Cc1ccc(cc1)I)C(=N[C@@H](CCCNC(=N)N)C(=N[C@@H](Cc1c[nH]c2ccccc12)C(=N)O)O)O)O)O
CHEMBL3228930,CC(C)NCC(COc1ccc2c(c1)[nH]cn2)O
CHEMBL3228931,CC(C)NCC(COc1cccc2c1[nH]cn2)O
CHEMBL3228982,C(=C\C(F)(F)F)/c1cn([C@H]2C[C@@H]([C@@H](COP(=O)(O)O)O2)O)c(=O)nc1O
CHEMBL322952,C=C[C@@]1(C)CC(=O)[C@@]2([C@@]3(C)[C@H](CCC(C)(C)[C@@H]3[C@@H]([C@@H]([C@@]2(C)O1)O)OC(=NCCCCCCN=C(CCc1ccc(cc1)O)O)O)O)O
CHEMBL323032,CC(=O)N1CCCC1C#CCN(C)C
CHEMBL323050,CCCOc1ccccc1C(=NC1CCCCC1CN1CCCCC1)O
CHEMBL323176,C/C(=N\OCC(CNC(C)(C)C)O)/c1cc(c(c(c1)Cl)NC1=NCCN1)Cl
CHEMBL323208,c1ccc2c(c1)c(c[nH]2)C(=O)OC1C2CC3CC1N2CC3=O
CHEMBL323216,Cc1cc(cc(C)c1C[C@@H](C(=NCCCCCCCCN=C([C@@H](Cc1c(C)cc(cc1C)O)N)O)O)N)O
CHEMBL3233028,CN(CCN=c1c2ccccc2[nH]c2CCCCc12)Cc1ccnc(c1O)C(=NO)N
CHEMBL3233048,C1CCC(C1)c1cc(nc(=N)[nH]1)N1C[C@@H]2[C@@H](C1)OCCN2
CHEMBL3233130,CC[C@@H](CS(=O)(=O)C(C)(C)C)N1[C@H](c2ccc(cc2)Cl)[C@@H](c2cccc(c2)Cl)O[C@H](CC(=O)O)C1=O
CHEMBL3233201,c1ccc(cc1)C(=O)CSc1nc2c([nH]c(=N)nc2O)[nH]1
CHEMBL3233202,c1cc(ccc1C#N)CSc1nc2c([nH]c(=N)nc2O)[nH]1
CHEMBL3233207,COc1ccc(cc1)C(=O)CSc1nc2c([nH]c(=N)nc2O)[nH]1
CHEMBL3233211,COc1ccccc1C(=O)CSc1nc2c([nH]c(=N)nc2O)[nH]1
CHEMBL3233212,CC(C(=O)c1ccccc1)Sc1nc2c([nH]c(=N)nc2O)[nH]1
CHEMBL323356,Cc1cc(NC(=O)Nc2ccc3c(ccn3C)c2)sn1
CHEMBL3233665,CC1(c2ccccc2)C(=O)N(C)C(=O)N1CCCCCN1CCN(CC1)c1ccccc1.Cl
CHEMBL3233666,CC1(c2ccccc2)C(=O)N(C)C(=O)N1CCCCCN1CCN(CC1)c1ccccc1F.Cl
CHEMBL3234136,CC(C)C[C@@H](C(=N[C@@H](CCCC[N+](C)(C)C)C(=N[C@@H](CO)C(=N)O)O)O)N=C([C@H](C)N=C([C@H](Cc1ccccc1)N=C(C)O)O)O
CHEMBL3234145,C[C@@H](C(=N[C@@H](Cc1ccc(cc1)O)C(=N[C@@H](CCCC[N+](C)(C)C)C(=N[C@@H](CO)C(=N)O)O)O)O)N=C([C@H](Cc1ccccc1)N=C(C)O)O
CHEMBL3234157,CC(C)C[C@@H](C(=N[C@@H](CCCC[N+](C)(C)C)C(=N[C@H](CO)C(=N)O)O)O)N=C([C@H](C)N=C([C@H](Cc1ccccc1)N=C(C)O)O)O
CHEMBL3234188,CC(C)C[C@@H](C(=N[C@@H](CCCC[N+](C)(C)C)C(=N[C@@H](CO)C(=N)O)O)O)N=C([C@H](C)N=C([C@H](Cc1ccccc1)N=C(c1ccc(cc1)Br)O)O)O
CHEMBL3234253,CCn1c2ccc(c3cccc(c23)c1=O)S(=O)(=O)NCC1CCN(CC1)C(=O)C
CHEMBL3234367,CC(CCC(=O)[O-])[N+](C)(C)C
CHEMBL3234384,CN(CCC(=O)[O-])[N+](C)(C)C
CHEMBL3234440,C[C@@H](C(=N[C@@H](C1CCCC1)C(=N[C@@H](CCCC[N+](C)(C)C)C(=NC(CO)CO)O)O)O)N=C(Cc1ccccc1)O
CHEMBL3234443,C[C@@H](C(=N[C@@H](C1CCCC1)C(=N[C@@H](CCCC[N+](C)(C)C)C(=NC(CO)CO)O)O)O)N=C([C@H](Cc1ccccc1)N=C(c1ccc(cc1)C(=O)OC)O)O
CHEMBL3234584,c1ccn(CCC[n+]2ccc(cc2)C(=O)[NH-])c(=CN=O)c1.Cl.Cl
CHEMBL3234586,CN(CCCN=c1c2ccccc2[nH]c2CCCCc12)Cc1ccnc(c1O)C(=NO)N
CHEMBL3234587,C(CCc1ccc(c(/C=N/O)n1)O)CCN=c1c2ccccc2[nH]c2CCCCc12
CHEMBL3234588,c1ccc2c(c1)c(=NCCCCc1ccc(c(/C=N/O)n1)O)c1CCCCc1[nH]2
CHEMBL32352,C1C(=C[C@H]([C@H]([C@@H]1O)O)OP(=O)(O)O)C(=O)[O-].[Na+]
CHEMBL323533,C[C@]12CC[C@@H]3c4ccc(cc4CC=C3[C@@H]1CCC2=O)O
CHEMBL3235375,CCCCOc1cc(ccc1NC(=O)c1cc(c2ccc(cc2)Oc2ccc(cc2)F)nn1C)OCCCN(CC)CC
CHEMBL3235522,c1ccc(cc1)N1C(=O)/C(=C\c2ccc(c3ccc(c(c3)Cl)C(=O)O)o2)/C(=N1)O
CHEMBL3235526,c1cc(cc(c1)N1C(=O)/C(=C\c2ccc(c3ccc(cc3)C(=O)O)o2)/C(=N1)O)F
CHEMBL3235529,c1cc(cc(c1)N1C(=O)/C(=C\c2ccc(c3ccc(cc3C(=O)O)Br)o2)/C(=N1)O)Cl
CHEMBL3235881,COc1ccc(cc1)NC(=O)CN1C(=O)/C(=C/c2cccn2c2ccc(cc2)C(=O)O)/SC1=O
CHEMBL3235886,CC(C)c1ccc(cc1)S(=O)(=O)Nc1cc(c(c2ccccc12)O)SCC(=O)O
CHEMBL3235887,c1ccc2c(c1)c(cc(c2O)Sc1nc[nH]n1)NS(=O)(=O)c1ccc(cc1)Br
CHEMBL3235888,CCOc1ccc(cc1)S(=O)(=O)Nc1cc(c(c2ccccc12)O)Sc1nc[nH]n1
CHEMBL3235890,c1ccc(cc1)n1c(nnn1)Sc1cc(c2ccccc2c1O)NS(=O)(=O)c1ccccc1
CHEMBL3235895,c1ccc2cc(ccc2c1)S(=O)(=O)Nc1cc(c(c2ccccc12)O)SCC(=O)O
CHEMBL3235898,c1cc(cc(c1)N1C(=O)/C(=C\c2ccc(c3ccc(c(c3)Cl)C(=O)O)o2)/C(=N1)O)Cl
CHEMBL3235899,Cc1ccc(cc1)/N=C/1\N(C)C(=O)/C(=C/c2c(C)n(CC(=O)O)c3ccccc23)/S1
CHEMBL3235900,CCOc1cc(cc(c1OCC(=O)O)Br)/C=C\1/C(=O)OC(=N1)c1ccccc1
CHEMBL3235901,CC(C)c1ccc(cc1)S(=O)(=O)Nc1cc(c(c2ccccc12)O)Sc1nc[nH]n1
CHEMBL3235902,Cc1cc(C)c(cc1C)S(=O)(=O)Nc1cc(c(c2ccccc12)O)Sc1nc[nH]n1
CHEMBL3235903,Cc1cc(C)c(cc1C)S(=O)(=O)Nc1cc(c(c(c1)Sc1nc[nH]n1)O)Cl
CHEMBL3236549,CC(C)c1cc(nc(=N)[nH]1)N1CC[C@H](C1)N
CHEMBL3236552,CN1CCN(CC1)c1cc(C2CCCC2)[nH]c(=N)n1
CHEMBL3236553,C1CCC(C1)c1cc(nc(=N)[nH]1)N1CCNCC1
CHEMBL3236554,CN[C@@H]1CCN(C1)c1cc(C2CCCC2)[nH]c(=N)n1
CHEMBL3236556,C1CCC(C1)c1cc(nc(=N)[nH]1)N1CC[C@H](C1)N
CHEMBL3236558,C1CCC(C1)c1cc(nc(=N)[nH]1)N1CC(C1)N
CHEMBL3236561,C1CCC(C1)c1cc(nc(=N)[nH]1)N1C[C@H]2CCN[C@H]2C1
CHEMBL3236562,CN1C[C@H]2CN(C[C@H]2C1)c1cc(C2CCCC2)[nH]c(=N)n1
CHEMBL3236564,C1CCC(C1)c1cc(nc(=N)[nH]1)N1CCC2(CCCN2)C1
CHEMBL3236565,CN[C@H]1CN(C[C@@H]1O)c1cc(C2CCCC2)[nH]c(=N)n1
CHEMBL3236568,CCc1cc(nc(=N)[nH]1)N1CC[C@H](C1)NC
CHEMBL3236569,CCc1cc(nc(=N)[nH]1)N1CC[C@H](C1)N
CHEMBL3236570,CC(C)c1cc(nc(=N)[nH]1)N1CC[C@H](C1)NC
CHEMBL3236571,CCCCc1cc(nc(=N)[nH]1)N1CC[C@H](C1)NC
CHEMBL3236572,CN[C@@H]1CCN(C1)c1cc(Cc2ccccc2)[nH]c(=N)n1
CHEMBL3236574,CN[C@@H]1CCN(C1)c1cc(C2CC2)[nH]c(=N)n1
CHEMBL3236575,CN[C@@H]1CCN(C1)c1cc(C2CCC2)[nH]c(=N)n1
CHEMBL3236577,CC(C)(C)c1cc(nc(=N)[nH]1)N1CC[C@H](C1)NC
CHEMBL3236578,CC(C)(C)c1cc(nc(=N)[nH]1)N1CC[C@H](C1)N
CHEMBL3236582,CN[C@@H]1CCN(C1)c1c2CCCCc2[nH]c(=N)n1
CHEMBL323702,Cc1ccccc1N1CCN(CC1)CC(c1ccc(c(c1)C1N=NN=N1)O)O
CHEMBL3237245,COc1ccc(cc1)S(=O)(=O)N(CC(=O)O)c1ccc(c2ccccc12)N(CC(=O)O)S(=O)(=O)c1ccc(cc1)OC
CHEMBL3237626,Cc1c(CN2CCc3ccccc3C2)[nH]cn1
CHEMBL3237627,Cc1c(CN2CCc3cccc(c3C2)N)[nH]cn1
CHEMBL3237719,C[C@H]1CC[C@@H](CC1)n1c2cnccc2c2cnc(Nc3ccc4CN(CCc4n3)C(=O)CO)nc12
CHEMBL324026,CCN(CC)CCCCCCN(CC(=O)N1c2ccccc2C(=Nc2cccnc12)O)CC(=O)N1c2ccccc2C(=Nc2cccnc12)O
CHEMBL324463,C=C[C@@]1(C)CC(=O)[C@@]2([C@@]3(C)[C@H](CCC(C)(C)[C@@H]3[C@@H]([C@@H]([C@@]2(C)O1)O)OC(=NCCN=C(CCc1ccc(cc1)O)O)O)O)O
CHEMBL324547,CC(C)(C)C(=O)CN1c2ccccc2C(=N[C@H](C1=O)NC(=Nc1cccc(c1)NC)O)c1ccccn1
CHEMBL3246226,CC(C)NCC(c1ccccc1OC)O
CHEMBL3246227,CC(C)NCC(c1ccc(cc1)Br)O
CHEMBL3246228,CC(C)NCC(c1ccc(cc1OC)Br)O.Cl
CHEMBL3246229,CC(C)NCC(c1cccc(c1)Br)O
CHEMBL3246230,CC(C)NCC(c1cc(ccc1OC)Br)O.Cl
CHEMBL3246231,CC(C)NCC(c1ccc(C)cc1)O
CHEMBL3246232,CC(C)NCC(c1ccc(C)cc1OC)O.Cl
CHEMBL3246233,CC(C)NCC(c1cccc(C)c1)O
CHEMBL3246235,CC(C)NCC(c1cc(C)ccc1OC)O.Cl
CHEMBL324659,C=C[C@@]1(C)CC(=O)[C@@]2([C@@]3(C)[C@H](CCC(C)(C)[C@@H]3[C@@H]([C@@H]([C@@]2(C)O1)OC(=NCCCCCCN=C(CCc1ccc(cc1)O)O)O)O)O)O
CHEMBL3247301,CC(C)NCC(COc1ccc(cc1)C(=O)NC)O
CHEMBL3247302,CC(C)NCC(COc1ccc(cc1)C(=O)N)O
CHEMBL3247303,CC(C)NCC(COc1ccc2c(CCCNC2=O)c1)O
CHEMBL3247304,CC(C)NCC(COc1ccc2c(c1)OCCN=C2O)O
CHEMBL3247307,CCCc1ccc(cc1)OCC(CNC(C)C)O.Cl
CHEMBL3247308,C/C=C/c1ccc(c(c1)OC)OCC(CNC(C)C)O
CHEMBL3247309,C/C=C\c1ccc(c(c1)OC)OCC(CNC(C)C)O
CHEMBL3248383,CCN(CC)C[C@H]1COc2ccccc2O1
CHEMBL3248385,C1CCN(CC1)C[C@H]1COc2ccccc2O1
CHEMBL3248386,C1CCN(CC1)C[C@@H]1COc2ccccc2O1
CHEMBL3248387,c1ccc2c(c1)OC[C@H](CN1CCN(CC1)C[C@H]1COc3ccccc3O1)O2
CHEMBL3248388,c1ccc2c(c1)OC[C@@H](CN1CCN(CC1)C[C@@H]1COc3ccccc3O1)O2
CHEMBL324855,CCN(CC)CCCCCCNCc1ccccc1OC
CHEMBL324960,Cc1cc2c(cc1S(=O)c1ccc(cc1)C(=O)O)C(C)(C)CCC2(C)C
CHEMBL3249799,C=CCN1CC[C@@]23c4c5ccc(c4O[C@@H]2C(=O)CC[C@@]3([C@@H]1C5)O)O
CHEMBL32505,C/C(=C\c1ccc(cc1)C(=O)O)/c1cc2c(cc1C)C(C)(C)CCC2(C)C
CHEMBL3251095,CC(=O)Oc1ccc2c(c1)c(CCN(C)C)c[nH]2.C(=O)(C(=O)O)O
CHEMBL3251096,CCC(=O)Oc1ccc2c(c1)c(CCN(C)C)c[nH]2.C(=O)(C(=O)O)O
CHEMBL3251097,CCCC(=O)Oc1ccc2c(c1)c(CCN(C)C)c[nH]2.C(=O)(C(=O)O)O
CHEMBL3251098,CC(C)C(=O)Oc1ccc2c(c1)c(CCN(C)C)c[nH]2.C(=O)(C(=O)O)O
